idx,obj,act,obj_idxs,act_idxs
5247,lawn_chair,put,898,32
5248,machine,stand,69,12
5249,knob,become,990,19
5250,machine,raise,69,100
5251,cafe,eat,780,47
5252,board,achieve,104,69
5253,toilet,front,419,26
5254,umbrella,traverse,12,10
5255,tray,put,91,32
5256,fryer,use,1203,4
5257,split_rail,tend,1204,40
5258,laptop,transport,46,0
5259,bat,grip,234,137
5260,skateboard,teach,249,114
5261,background,put,346,32
5262,pizza,consume,248,269
5263,meat_counter,work,1205,1
5264,apple,catch,230,72
5265,book,show,23,88
5266,bathtub,look,116,3
5267,watering_place,front,1206,26
5268,giraffe,sit,361,2
5269,hawk,publish,1207,412
5270,hawk,free,1207,430
5271,bag,purse,14,244
5272,slice,necessitate,533,65
5273,basket,carry,241,56
5274,backpack,tend,0,40
5275,pretzel,transport,876,0
5276,pie,desire,599,240
5277,friend,listen,169,359
5278,rubbish,transport,926,0
5279,palm,walk,1208,7
5280,elephant,make,233,15
5281,fire,watch,231,23
5282,fire,film,231,201
5283,container,pull,582,58
5284,child,show,65,88
5285,surfer,indicate,667,5
5286,pole,sit,297,2
5287,pot,blend,373,264
5288,sandwich,construct,357,232
5289,person,wait,162,14
5290,water,die,75,83
5291,badminton,transport,98,0
5292,people,play,167,22
5293,apparel,play,614,22
5294,internet,play,76,22
5295,food,pull,168,58
5296,father,sit,476,2
5297,bath,give,1033,104
5298,rice,eat,1209,47
5299,skateboarding,watch,501,23
5300,conveyer_belt,walk,1210,7
5301,countertop,stand,930,12
5302,rink,stand,970,12
5303,motorcycle,necessitate,15,65
5304,bicycle,necessitate,26,65
5305,fruit,refer,322,46
5306,boulder,stand,1211,12
5307,desert,stand,1212,12
5308,sea,stand,223,12
5309,nerve_pathway,sit,940,2
5310,base,fill,125,158
5311,vest,consume,1138,269
5312,woman,dislike,27,431
5313,table,get_down,30,42
5314,garbage,necessitate,1213,65
5315,vessel,stand,1214,12
5316,back,tend,256,40
5317,kitchen,walk,278,7
5318,fan,stop,1215,159
5319,street,clean,10,134
5320,road,work,11,1
5321,player,film,235,201
5322,lamppost,climb,1216,221
5323,raft,depend_on,258,11
5324,newspaper,get_down,18,42
5325,cake,transport,243,0
5326,fence,grip,250,137
5327,dog,attach_to,42,432
5328,hotdog,get_down,267,42
5329,person,beckon,162,142
5330,glass,gaze,281,193
5331,tire,put,1062,32
5332,mattress,front,591,26
5333,brush,stand,290,12
5334,outfit,wait,585,14
5335,ring,stand,390,12
5336,game,walk,251,7
5337,wave,get_the_better_of,369,433
5338,seashore,walk,1217,7
5339,people,become,167,19
5340,coat,beckon,232,142
5341,bus,climb,68,221
5342,stairway,sit,148,2
5343,cockatoo,pet,1218,98
5344,bird,pet,218,98
5345,house,construct,191,232
5346,baggage,drive,157,20
5347,snow,forget,124,386
5348,sauce,spread,873,275
5349,court,approach,186,74
5350,floor,descend,136,101
5351,cake,frost,243,387
5352,background,bend,346,79
5353,bus,approach,68,74
5354,scoop,play,1219,22
5355,chewing_gum,chew,1220,113
5356,vehicle,drop,115,55
5357,thing,drop,978,55
5358,umbrella,seat,12,25
5359,yard,stand,728,12
5360,pole,play,297,22
5361,snow,scatter,124,434
5362,backpack,travel,0,66
5363,shop,wait,63,14
5364,rain,get_down,353,42
5365,sail,use,1038,4
5366,poster,look,400,3
5367,new_jersey,run,681,33
5368,field,record,315,198
5369,sun,stop,287,159
5370,rain,necessitate,353,65
5371,electric_refrigerator,open,382,145
5372,ball_field,walk,740,7
5373,screen,gaze,204,193
5374,skateboard,lie,249,45
5375,hoof,see,765,34
5376,counter,divide,50,435
5377,driveway,stand,1221,12
5378,herb,chop,1222,167
5379,doll,style,516,347
5380,frosting,put,1223,32
5381,fireman,help,1224,48
5382,ski,make,80,15
5383,concrete,walk,793,7
5384,muscle,show,1176,88
5385,plow,cover,718,235
5386,donkey,lead,951,78
5387,field,sow,315,436
5388,frost,spread,1225,275
5389,frost,put,1225,32
5390,homework,make,1226,15
5391,vehicle,step,115,53
5392,form,fill,1227,158
5393,boot,adjust,288,205
5394,kitten,feed,608,80
5395,fruit,eat,322,47
5396,girl,train,303,355
5397,parking_meter,tend,655,40
5398,board,raise,104,100
5399,pipe,achieve,806,69
5400,dress,smile,161,123
5401,hedge,stand,1123,12
5402,patron,watch,1228,23
5403,dessert,put,416,32
5404,bicycle,roll,26,8
5405,lantern,transport,1229,0
5406,stomach,lie,798,45
5407,shrub,put,144,32
5408,food,review,168,437
5409,sandwich,indicate,357,5
5410,snowboard,play,259,22
5411,batch,stand,85,12
5412,water,shield,75,154
5413,rubbish,sweep,926,71
5414,position,keep,465,175
5415,elephant,attach_to,233,432
5416,tent,enter,292,18
5417,hairbrush,play,1230,22
5418,light,refer,742,46
5419,lady,pass,355,190
5420,lady,help,355,48
5421,bat,fix,234,60
5422,arm,discard,198,107
5423,dock,walk,180,7
5424,sky,photograph,385,143
5425,slice,catch,533,72
5426,snow,run,124,33
5427,walk,become,35,19
5428,dog,travel,42,66
5429,nerve_pathway,travel,940,66
5430,bicycle,peddle,26,249
5431,horse,push,141,6
5432,interruption,stand,1231,12
5433,railing,peer,147,49
5434,grade,sit,1232,2
5435,trunk,sit,317,2
5436,dough,roll,593,8
5437,river,depend_on,436,11
5438,player,walk,235,7
5439,ski_pole,stay,744,90
5440,display_window,look,1233,3
5441,sea,see,223,34
5442,square,gather,812,29
5443,ball,gaze,100,193
5444,abdomen,show,571,88
5445,edge,kneel,604,163
5446,pop_bottle,open,1234,145
5447,lawn,sit,899,2
5448,passenger_car,watch,38,23
5449,animal,walk,132,7
5450,laptop,write,46,115
5451,truck,chew_over,96,61
5452,fence,keep,250,175
5453,handle,grip,880,137
5454,slope,climb,421,221
5455,ski,bend,80,79
5456,male_child,snog,127,117
5457,computer_monitor,watch,406,23
5458,shirt,adjust,210,205
5459,item,make,90,15
5460,cake,pick,243,108
5461,ox,tend,1235,40
5462,fabric,refer,276,46
5463,elephant,control,233,438
5464,crackpot,use,1236,4
5465,soil,crouch,569,51
5466,ramp,make,348,15
5467,hand,type,20,376
5468,box,sit,253,2
5469,snow,confront,124,9
5470,elephant,achieve,233,69
5471,guitar,provide,149,439
5472,shopfront,stand,1237,12
5473,necktie,light,418,382
5474,shirt,light,210,382
5475,finger,chew,313,113
5476,grass,hop,93,440
5477,vehicle,put,115,32
5478,customer,serve,1125,129
5479,window,penetrate,70,214
5480,skateboard,rush,249,213
5481,motorcycle,share,15,87
5482,water,chew_over,75,61
5483,cup,play,155,22
5484,snow,hike,124,441
5485,hill,hike,213,441
5486,cow,interject,280,442
5487,cow,give,280,104
5488,hill,look,213,3
5489,back,put,256,32
5490,animal,put,132,32
5491,racket,juggle,302,86
5492,pizza,chew,248,113
5493,topographic_point,sit,300,2
5494,stool,transport,109,0
5495,cockpit,sit,1238,2
5496,head,smile,89,123
5497,softball,reach,572,35
5498,earphone,talk,829,16
5499,uniform,run,1086,33
5500,outfit,depend_on,585,11
5501,glass,refer,281,46
5502,person,see,162,34
5503,minibike,rush,83,213
5504,camera,confront,177,9
5505,outside,converse,71,388
5506,hair,smile,120,123
5507,pasture,look,1239,3
5508,pool,border,138,210
5509,canoe,paddle,711,96
5510,oyster,eat,1240,47
5511,arm,stand,198,12
5512,building,happen,39,57
5513,ring,make,390,15
5514,soccer_ball,achieve,460,69
5515,stadium,watch,394,23
5516,road,tend,11,40
5517,tennis_ball,wait,237,14
5518,bear,detect,330,132
5519,desk,get_down,2,42
5520,poodle,walk,1241,7
5521,seafood,eat,1242,47
5522,elephant,brush,233,99
5523,military_officer,watch,866,23
5524,surfboard,own,97,194
5525,elephant,board,233,144
5526,slope,depend_on,421,11
5527,oven,open,519,145
5528,toilet_bowl,sit,841,2
5529,giraffe,achieve,361,69
5530,bookshelf,stand,981,12
5531,semifinal,climb,1243,221
5532,entrance,wait,173,14
5533,hovel,front,1244,26
5534,hovel,stand,1244,12
5535,broom,stand,847,12
5536,frisbee,drive,275,20
5537,hand_blower,use,764,4
5538,pita,eat,1245,47
5539,pita,bite,1245,81
5540,traffic_light,install,935,289
5541,chair,look,4,3
5542,air,pass,294,190
5543,brick,tend,661,40
5544,pillar,tend,542,40
5545,surfboard,catch,97,72
5546,mountain,play,178,22
5547,banana,feed,324,80
5548,woman,brush,27,99
5549,shed,wait,1177,14
5550,light,walk,742,7
5551,frisbee,pass,275,190
5552,arm,refer,198,46
5553,fabric,reduce,276,91
5554,sled,depend_on,435,11
5555,sled,watch,435,23
5556,pitcher,pour,1132,122
5557,pitcher,transport,1132,0
5558,wave,try,369,67
5559,wine,smell,338,339
5560,road,wait,11,14
5561,bus,discontinue,68,299
5562,fur,reduce,1246,91
5563,cow,gather,280,29
5564,tooth,exceed,277,28
5565,parachute,land,105,443
5566,baseball,achieve,238,69
5567,rug,walk,264,7
5568,outfit,dress,585,259
5569,carnival,stand,1247,12
5570,refrigerator,transport,466,0
5571,high,fly,1248,77
5572,rodeo,watch,1249,23
5573,umbrella,look,12,3
5574,floor,play,136,22
5575,doll,play,516,22
5576,doll,comb,516,68
5577,person,enjoy,162,21
5578,bag,push,14,6
5579,trouser,adjust,502,205
5580,internet,gather,76,29
5581,glass,transport,281,0
5582,edge,tend,604,40
5583,edge,peer,604,49
5584,rein,spend,568,282
5585,arm,gesticulate,198,151
5586,finger,type,313,376
5587,patio,watch,1074,23
5588,sidewalk,become,7,19
5589,hill,skid,213,252
5590,liquid,pour,1250,122
5591,debris,search,1251,318
5592,slope,refer,421,46
5593,person,fly,162,77
5594,cake,wish,243,208
5595,harness,attach,719,38
5596,drawer,look,960,3
5597,ski_pole,tend,744,40
5598,mail,read,1252,13
5599,memorial,stand,1084,12
5600,soccer_player,tend,1253,40
5601,piece,transport,810,0
5602,crane,function,1254,116
5603,oven,tend,519,40
5604,sign,approach,79,74
5605,intersection,approach,62,74
5606,chair,lie,4,45
5607,beach,relax,224,187
5608,elephant,wish,233,208
5609,window,indicate,70,5
5610,snowboard,walk,259,7
5611,leash,pull,805,58
5612,outside,drink,71,70
5613,water_scooter,push,254,6
5614,mountain,travel,178,66
5615,hosiery,use,490,4
5616,bit,eat,1255,47
5617,fire,stand,231,12
5618,hand,smile,20,123
5619,covering,confront,1256,9
5620,policeman,confront,815,9
5621,policeman,grin,815,444
5622,tricycle,walk,755,7
5623,outside,eat,71,47
5624,giraffe,snog,361,117
5625,gym_shoe,blacken,859,36
5626,tray,serve,91,129
5627,ocean,step,9,53
5628,boat,hang,59,125
5629,wave,paddle,369,96
5630,arm,match,198,344
5631,shadow,hold,8,30
5632,leg,spread,371,275
5633,microphone,adjust,359,205
5634,juggler,watch,1257,23
5635,bikini,run,881,33
5636,spectacles,bite,77,81
5637,rope,beckon,409,142
5638,terrain,play,1258,22
5639,wheel,tend,282,40
5640,meat,cover,677,235
5641,bicycle,smile,26,123
5642,home_plate,become,795,19
5643,horse,become,141,19
5644,water_bottle,transport,1259,0
5645,batter,pay,536,103
5646,canoe,stand,711,12
5647,dog,swim,42,224
5648,train,talk,21,16
5649,board,wax,104,363
5650,board,clean,104,134
5651,clock,work,730,1
5652,food,shop,168,231
5653,infantryman,watch,1260,23
5654,gift,give,114,104
5655,gift,substitute,114,445
5656,apparel,look,614,3
5657,water,dump,75,446
5658,passenger_car,pull,38,58
5659,ramp,border,348,210
5660,laptop,front,46,26
5661,baseball_glove,use,1261,4
5662,water,happen,75,57
5663,chair,sleep,4,89
5664,cat,sleep,274,89
5665,tennis_racket,reach,363,35
5666,pavement,traverse,67,10
5667,drinker,function,472,116
5668,trouser,dress,502,259
5669,beach,bend,224,79
5670,parasail,haul,589,52
5671,beach,hold,224,30
5672,rock,look,24,3
5673,toilet,clean,419,134
5674,toilet,play,419,22
5675,greaser,make,1110,15
5676,bathroom,bend,257,79
5677,shoe,snow,184,447
5678,bat,slug,234,406
5679,bag,push,14,6
5680,event,wait,823,14
5681,couple,watch,1262,23
5682,picture_frame,transport,1263,0
5683,elf,indicate,1264,5
5684,artwork,stand,458,12
5685,tennis_ball,target,237,219
5686,horse,transport,141,0
5687,jeep,stand,1060,12
5688,circle,form,767,298
5689,pocket,put,641,32
5690,bag,wheel,14,448
5691,suit,smile,53,123
5692,dress,observe,161,402
5693,bathroom,necessitate,257,65
5694,mirror,use,171,4
5695,telephone,walk,19,7
5696,horse,play,141,22
5697,headband,put,1265,32
5698,fireplug,necessitate,537,65
5699,volleyball,complain,939,95
5700,sodium_carbonate,sit,495,2
5701,water,wait,75,14
5702,bucket,pour,574,122
5703,ladder,penetrate,265,214
5704,bag,drive,14,20
5705,guy,record,612,198
5706,sandwich,gesticulate,357,151
5707,shed,work,1177,1
5708,fence,achieve,250,69
5709,baby,look,268,3
5710,case,walk,54,7
5711,cab,die,323,83
5712,cab,get_down,323,42
5713,chair,transport,4,0
5714,oven,peer,519,49
5715,palace,enter,1162,18
5716,mother,sit,443,2
5717,mud,stand,1266,12
5718,sunglass,blacken,1267,36
5719,mouth,eat,417,47
5720,horse,embrace,141,146
5721,board,bend,104,79
5722,mountain,sit,178,2
5723,remote_control,indicate,567,5
5724,moped,look,334,3
5725,carrot,look,434,3
5726,basketball,stop,356,159
5727,rag,transport,1268,0
5728,guy,indicate,612,5
5729,coffee,complete,674,271
5730,refrigerator,repair,466,176
5731,lens,look,1269,3
5732,telephone,expose,19,398
5733,head,raise,89,100
5734,hotdog,fix,267,60
5735,face,stay,193,90
5736,beach,hang,224,125
5737,chump,eat,462,47
5738,equipment,depend_on,647,11
5739,boat,necessitate,59,65
5740,fountain,stand,846,12
5741,broom,sweep,847,71
5742,ramp,hop,348,440
5743,dog,comb,42,68
5744,dog,brush,42,99
5745,comb,use,1270,4
5746,ski_jumper,watch,1271,23
5747,railing,crunch,147,251
5748,necktie,deprive,418,110
5749,face,whiten,193,195
5750,bear,approach,330,74
5751,bear,achieve,330,69
5752,light,stand,742,12
5753,shoe,blacken,184,36
5754,sign,indicate,79,5
5755,expression,make,1077,15
5756,bag,carry,14,56
5757,football,run,559,33
5758,ledge,stay,644,90
5759,pony,brush,611,99
5760,pony,comb,611,68
5761,pie,slit,599,92
5762,railway,walk,1272,7
5763,girl,eat,303,47
5764,wrist,indicate,821,5
5765,head,jab,89,414
5766,uniform,stand,1086,12
5767,pope,watch,1273,23
5768,porch,sit,194,2
5769,friend,smile,169,123
5770,spoon,raise,399,100
5771,baseball,stand,238,12
5772,gate,stay,494,90
5773,sport,watch,413,23
5774,pool,sit,138,2
5775,gun,squirt,151,449
5776,sail,pull,1038,58
5777,boat,raise,59,100
5778,dress,own,161,194
5779,package,consider,487,410
5780,cake,indicate,243,5
5781,elephant,water,233,164
5782,art,necessitate,992,65
5783,fruit,arrange,322,157
5784,sandwich,put,357,32
5785,reign,transport,1274,0
5786,trophy,put,1275,32
5787,dog,help,42,48
5788,chain,stand,576,12
5789,airport,watch,221,23
5790,woman,drink,27,70
5791,table,work,30,1
5792,ball_field,play,740,22
5793,plaything,look,433,3
5794,rein,clasp,568,17
5795,sport,make,413,15
5796,dais,stay,135,90
5797,skateboard,eat,249,47
5798,ticket,cancel,1276,120
5799,slope,penetrate,421,214
5800,tennis_racket,tend,363,40
5801,car,enter,16,18
5802,head,stand,89,12
5803,horse,put,141,32
5804,man,postpone,17,450
5805,bottle,refer,156,46
5806,constitution,visit,1277,39
5807,constitution,enter,1277,18
5808,restaurant,approach,52,74
5809,head,walk,89,7
5810,material,transport,758,0
5811,bag,cover,14,235
5812,terminal,walk,1146,7
5813,fruit,indicate,322,5
5814,pole,grip,297,137
5815,runt,sell,1278,102
5816,seafood,sell,1242,102
5817,block,walk,103,7
5818,table,gather,30,29
5819,skateboarder,film,271,201
5820,cisterna,repair,1279,176
5821,tank,work,1130,1
5822,building,refer,39,46
5823,ampere,fiddle,1280,451
5824,man,seat,17,25
5825,bench,use,31,4
5826,cycle,hold,693,30
5827,mountain,indicate,178,5
5828,drinking_fountain,use,33,4
5829,food,smile,168,123
5830,baggage,achieve,157,69
5831,clock,leave,730,24
5832,foot,depend_on,392,11
5833,animal,thrust,132,358
5834,refrigerator,sit,466,2
5835,magnet,arrange,1281,157
5836,refrigerator,play,466,22
5837,magnet,play,1281,22
5838,object,hold,320,30
5839,guitar,transport,149,0
5840,son,embrace,1282,146
5841,toddler,embrace,778,146
5842,toddler,snog,778,117
5843,dish,remove,573,31
5844,flower,stand,410,12
5845,hood,sit,550,2
5846,hair,transfix,120,452
5847,group,teach,143,114
5848,measure,put,37,32
5849,boat,enter,59,18
5850,cyclist,look,314,3
5851,seat,tend,137,40
5852,seat,sleep,137,89
5853,dais,talk,135,16
5854,light,wait,742,14
5855,item,sell,90,102
5856,clothing,shop,1102,231
5857,windsock,look,1283,3
5858,girl,coerce,303,285
5859,racket,put,302,32
5860,man,see,17,34
5861,ski_pole,spend,744,282
5862,road,play,11,22
5863,water_faucet,drink,270,70
5864,cage,stand,989,12
5865,garden_tool,transport,1284,0
5866,tank_top,stand,931,12
5867,surfboard,bend,97,79
5868,robe,walk,1285,7
5869,diner,sit,1286,2
5870,meal,enjoy,529,21
5871,wing,tend,912,40
5872,marina,sit,1287,2
5873,kite,wait,217,14
5874,window,work,70,1
5875,handcart,push,1288,6
5876,stove,tend,226,40
5877,sweater,deprive,263,110
5878,mouth,smile,417,123
5879,beard,cancel,189,120
5880,dress,eat,161,47
5881,shirt,eat,210,47
5882,internet,stay,76,90
5883,hair,spot,120,453
5884,goalkeeper,play,1289,22
5885,field,watch,315,23
5886,snowboard,jump,259,106
5887,food,indicate,168,5
5888,woman,be,27,152
5889,air,raise,294,100
5890,barrier,stand,164,12
5891,smile,necessitate,190,65
5892,parking_meter,stand,655,12
5893,earth,play,1290,22
5894,umbrella,climb,12,221
5895,coffee_table,sit,1291,2
5896,snow,travel,124,66
5897,disk,seize,832,238
5898,picture,mail,112,454
5899,slope,sit,421,2
5900,walker,use,1292,4
5901,bottle,hold,156,30
5902,machine,tend,69,40
5903,pool,lead,138,78
5904,direction,look,1293,3
5905,inside,sit,203,2
5906,refrigerator,achieve,466,69
5907,television,visualize,426,109
5908,baby,caress,268,177
5909,cupcake,bite,475,81
5910,vase,stand,412,12
5911,airplane,put,72,32
5912,girl,give,303,104
5913,television,front,426,26
5914,motor,function,831,116
5915,best,put,1294,32
5916,best,arrange,1294,157
5917,motorcycle,wash,15,147
5918,clothing,depend_on,1102,11
5919,motorcycle,steer,15,27
5920,computer_screen,watch,606,23
5921,lake,make,214,15
5922,hair,braid,120,226
5923,man,attach_to,17,432
5924,baseball_bat,tend,379,40
5925,park,make,87,15
5926,water_sport,make,808,15
5927,head,rub,89,133
5928,bus,clean,68,134
5929,bread,get_down,227,42
5930,jeep,sit,1060,2
5931,piano,seat,49,25
5932,screen,read,204,13
5933,hotel_room,stand,1295,12
5934,bathtub,play,116,22
5935,buggy,stand,310,12
5936,fish,clean,329,134
5937,dog,wait,42,14
5938,ski_rack,stand,1296,12
5939,floor,vacuum,136,455
5940,vacuum,use,108,4
5941,room,meet,32,197
5942,parking_meter,gather,655,29
5943,parking_meter,see,655,34
5944,ice,eat,824,47
5945,candy,eat,1297,47
5946,cycle,play,693,22
5947,wheel,sit,282,2
5948,necktie,knot,418,456
5949,grill,tend,279,40
5950,cat,cuddle,274,223
5951,spectacles,stand,77,12
5952,ham,add,1298,280
5953,computer,front,1,26
5954,street,play,10,22
5955,device,transport,653,0
5956,back,achieve,256,69
5957,frisbee,bend,275,79
5958,man,intersect,17,457
5959,marker,use,1299,4
5960,hog,stand,549,12
5961,chariot,depend_on,527,11
5962,collar,adjust,594,205
5963,horse,wash,141,147
5964,cooker,front,1300,26
5965,boundary_line,close,675,37
5966,fence,hide,250,317
5967,plant,reduce,261,91
5968,fence,make,250,15
5969,fence,work,250,1
5970,sandwich,stack,357,254
5971,man,hold,17,30
5972,bag,shop,14,231
5973,bicycle,transport,26,0
5974,hut,peer,1301,49
5975,skirt,use,1083,4
5976,dune,climb,891,221
5977,coat,haul,232,52
5978,sailboat,stand,770,12
5979,keyboard,use,266,4
5980,sheep,play,299,22
5981,water,travel,75,66
5982,alcohol,cover,1302,235
5983,ball,slug,100,406
5984,ski_tow,close,247,37
5985,pitch,hold,1303,30
5986,parking_lot,play,84,22
5987,business,mind,1304,458
5988,window,lie,70,45
5989,rug,lie,264,45
5990,baseball,discard,238,107
5991,desert,populate,1212,459
5992,apron,consume,525,269
5993,district,walk,1305,7
5994,object,depend_on,320,11
5995,tablet,work,496,1
5996,hand,keep,20,175
5997,shearer,use,1306,4
5998,animal,stand,132,12
5999,game,oversee,251,460
6000,skateboard,cruise,249,461
6001,tower,look,643,3
6002,apparel,sell,614,102
6003,tarpaulin,pull,1041,58
6004,bicycle,jump,26,106
6005,horse,escort,141,462
6006,cake,float,243,63
6007,trade,work,1307,1
6008,sailboat,depend_on,770,11
6009,hat,consume,286,269
6010,group,tend,143,40
6011,exercise,make,1037,15
6012,giraffe,fix,361,60
6013,giraffe,caress,361,177
6014,menu,analyze,51,75
6015,garbage,gather,1213,29
6016,meeting,gather,1308,29
6017,baseball,attend,238,237
6018,glass,fill,281,158
6019,telephone,compare,19,322
6020,canvas,transport,1309,0
6021,car,stand,16,12
6022,hair,use,120,4
6023,trail,close,74,37
6024,cake,jab,243,414
6025,leaf,sit,1160,2
6026,wall,crouch,95,51
6027,surfer,cheer,667,463
6028,foot,leave,392,24
6029,watch,analyze,785,75
6030,telephone,frown,19,464
6031,outside,dine,71,312
6032,seller,talk,709,16
6033,boat_deck,stand,1310,12
6034,tree,tend,139,40
6035,hammer,use,101,4
6036,water_faucet,work,270,1
6037,cupcake,necessitate,475,65
6038,door,die,179,83
6039,backpack,hike,0,441
6040,park,traverse,87,10
6041,stick,digest,228,283
6042,sweatshirt,transport,988,0
6043,mascot,wish,1311,208
6044,mirror,see,171,34
6045,waffle,eat,1312,47
6046,girl,swim,303,224
6047,tripod,transport,919,0
6048,palm,see,1208,34
6049,toilet,fix,419,60
6050,sky,walk,385,7
6051,jamb,tend,1313,40
6052,utensil,drive,439,20
6053,train,climb,21,221
6054,cup,close,155,37
6055,container,eat,582,47
6056,yogurt,eat,1314,47
6057,juice,look,1315,3
6058,shoe,fix,184,60
6059,milk,give,1180,104
6060,beach,gather,224,29
6061,water,debar,75,391
6062,hay_bale,stand,1316,12
6063,very_important_person,sit,1317,2
6064,juice,drink,1315,70
6065,grill,cook,279,93
6066,head,prop_up,89,465
6067,hand,prop_up,20,465
6068,glass,wait,281,14
6069,alcohol,pour,1302,122
6070,cone,stand,92,12
6071,hill,run,213,33
6072,man,be,17,152
6073,car,step,16,53
6074,pickup,sit,1318,2
6075,cow,indicate,280,5
6076,sculpture,look,1014,3
6077,pie,bend,599,79
6078,park,enjoy,87,21
6079,bench,end,31,345
6080,sky,achieve,385,69
6081,friend,achieve,169,69
6082,friend,jump,169,106
6083,mountain,front,178,26
6084,statue,admire,146,185
6085,soccer_ball,trickle,460,356
6086,crane,see,1254,34
6087,garden,walk,452,7
6088,dessert_plate,look,1319,3
6089,palace,describe,1162,270
6090,dough,become,593,19
6091,short,reduce,1320,91
6092,club,close,1133,37
6093,shrub,close,144,37
6094,measure,exceed,37,28
6095,apparel,model,614,292
6096,frisbee,divide,275,435
6097,man,concern,17,389
6098,sunset,sit,713,2
6099,bed,prop_up,285,465
6100,picture_frame,expose,1263,398
6101,tooth,feign,277,357
6102,snowboard,try,259,67
6103,equipment,run,647,33
6104,skateboarder,record,271,198
6105,tip,wish,1321,208
6106,van,traverse,45,10
6107,parking_meter,sit,655,2
6108,cage,use,989,4
6109,wisconsin,play,1322,22
6110,platform,talk,296,16
6111,foot,talk,392,16
6112,pony,pet,611,98
6113,crowd,watch,55,23
6114,water_faucet,get_down,270,42
6115,fireplug,play,537,22
6116,leg,cancel,371,120
6117,topping,put,1323,32
6118,tortilla,decorate,1026,253
6119,ramp,put,348,32
6120,event,guarantee,823,216
6121,bird,attend,218,237
6122,alley,stand,980,12
6123,market,gather,325,29
6124,snow,hold,124,30
6125,tennis_racket,run,363,33
6126,water,rend,75,466
6127,racket,reach,302,35
6128,mattress,lie,591,45
6129,peace,give,759,104
6130,trouser,transport,502,0
6131,bridge,sit,107,2
6132,park_bench,stand,64,12
6133,bathroom,put,257,32
6134,back,pass,256,190
6135,eyebrow,raise,1324,100
6136,carrot,shave,434,215
6137,barrette,put,1325,32
6138,field,lie,315,45
6139,arm,lie,198,45
6140,basketball,shoot,356,265
6141,clock,refer,730,46
6142,ball,sing,100,44
6143,racket,wield,302,332
6144,hat,sport,286,62
6145,shoe,play,184,22
6146,face,paint,193,192
6147,man,cuddle,17,223
6148,wrist,watch,821,23
6149,pickup,walk,1318,7
6150,hill,close,213,37
6151,pipe,smoke,806,140
6152,drinking_fountain,walk,33,7
6153,umbrella,achieve,12,69
6154,umbrella,spin,12,337
6155,umbrella,catch,12,72
6156,scaffold,stand,1326,12
6157,urinal,stand,1161,12
6158,bathroom,work,257,1
6159,train,close,21,37
6160,candle,shield,335,154
6161,plate,front,319,26
6162,snow,leave,124,24
6163,conveyer,stand,1327,12
6164,beach,confront,224,9
6165,son,dry,1282,276
6166,rider,help,366,48
6167,chair,loiter,4,467
6168,conductor,talk,1328,16
6169,frisbee,cheat,275,468
6170,daughter,sit,962,2
6171,woman,gaze,27,193
6172,snow,stay,124,90
6173,duck,watch,999,23
6174,bus,function,68,116
6175,wave,become,369,19
6176,basket,depend_on,241,11
6177,airplane,fix,72,60
6178,knife,lead,269,78
6179,woman,indicate,27,5
6180,chair,lean_back,4,469
6181,fence,run,250,33
6182,market,stand,325,12
6183,stop,stand,1043,12
6184,leap,bequeath,830,470
6185,sailboat,sit,770,2
6186,crossing,stand,44,12
6187,ranch,work,1329,1
6188,barroom,eat,211,47
6189,wake_board,trick,486,471
6190,phonograph_record,discard,321,107
6191,leg,run,371,33
6192,numeral,run,1330,33
6193,elephant,paint,233,192
6194,train,participate,21,160
6195,calf,chase,993,169
6196,bus,pay,68,103
6197,microphone,shout,359,375
6198,child,pass,65,190
6199,screen,put,204,32
6200,mound,walk,451,7
6201,player,talk,235,16
6202,earring,leave,944,24
6203,elevator,enter,207,18
6204,couple,look,1262,3
6205,cheese,shred,398,472
6206,field,desire,315,240
6207,sand,make,246,15
6208,cabinet,achieve,505,69
6209,child,pull,65,58
6210,pavilion,sit,1331,2
6211,mobile,use,1198,4
6212,watch,use,785,4
6213,hearse,stand,1332,12
6214,wave,battle,369,473
6215,bird,stand,218,12
6216,barn,stand,548,12
6217,bear,photograph,330,143
6218,path,work,333,1
6219,turkey,baste,630,474
6220,foreigner,fly,1333,77
6221,laptop,balance,46,241
6222,computer,balance,1,241
6223,painting,show,720,88
6224,bicycle,pull,26,58
6225,dinner,seat,512,25
6226,package,cover,487,235
6227,mound,jump,451,106
6228,weight,use,1027,4
6229,brush,depend_on,290,11
6230,food,jab,168,414
6231,cellular_telephone,read,240,13
6232,food,necessitate,168,65
6233,surfboard,achieve,97,69
6234,tray,achieve,91,69
6235,lake,enjoy,214,21
6236,cart,lead,66,78
6237,waterfall,walk,1334,7
6238,hand,pet,20,98
6239,bag,refer,14,46
6240,blanket,kneel,57,163
6241,airplane,drive,72,20
6242,display,explain,119,423
6243,child,necessitate,65,65
6244,rubber,run,1335,33
6245,laptop,surround,46,323
6246,message,type,1071,376
6247,hair,stand,120,12
6248,player,detect,235,132
6249,vegetable,show,284,88
6250,finger,sit,313,2
6251,horse,be,141,152
6252,cage,watch,989,23
6253,eye,indicate,219,5
6254,outfit,sit,585,2
6255,step,talk,36,16
6256,turkey,look,630,3
6257,avocation,watch,564,23
6258,land,refer,145,46
6259,napkin,give,906,104
6260,animal,wish,132,208
6261,control,use,1336,4
6262,apparel,become,614,19
6263,party,shout,1337,375
